USER_DATA1,USER_DATA2,USER_DATA3,USER_DATA4,USER_DATA5,USER_DATA6,USER_DATA7
2968,1942,3534,3516,1877,2869,469
2953,1933,3502,3525,1886,2850,458
2972,1928,3520,3530,1848,2864,469
2949,1961,3516,3520,1858,2883,458
2958,1928,3525,3544,1840,2897,458
2963,1914,3549,3488,1848,2860,458
2953,1923,3549,3530,1853,2869,458
2991,1919,3557,3544,1840,2864,469
2949,1923,3516,3543,1858,2888,469
2977,1909,3549,3544,1830,2860,458
2963,1895,3520,3557,1862,2864,469
3000,1886,3530,3516,1844,2869,469
2996,1909,3543,3520,1881,2860,458
2972,1877,3497,3511,1844,2855,458
2991,1886,3530,3502,1877,2855,469
2963,1914,3506,3516,1848,2860,458
2996,1923,3534,3544,1848,2878,469
2996,1886,3511,3520,1844,2860,458
2958,1891,3534,3525,1853,2846,469
2958,1881,3502,3464,1886,2860,469
2953,1881,3520,3543,1816,2874,469
3005,1886,3502,3506,1872,2869,469
2958,1862,3506,3525,1848,2874,458
2939,1872,3511,3530,1844,2869,469
2958,1900,3497,3492,1835,2850,469
2958,1886,3520,3511,1877,2860,458
2963,1900,3534,3520,1853,2883,469
2963,1877,3548,3506,1881,2860,458
2963,1886,3543,3492,1844,2874,458
2982,1923,3534,3557,1849,2860,469
2972,1919,3549,3544,1858,2874,469
2996,1895,3534,3534,1877,2869,469
2996,1877,3544,3539,1877,2874,458
2972,1923,3530,3525,1858,2864,458
2982,1923,3534,3530,1881,2860,458
2977,1905,3497,3516,1830,2878,469
2982,1942,3539,3502,1844,2883,458
2972,1933,3492,3492,1853,2883,469
2982,1923,3483,3478,1853,2869,469
2958,1914,3497,3511,1844,2841,469
2944,1928,3483,3539,1872,2841,458
2925,1928,3511,3548,1853,2869,469
2949,1956,3534,3543,1848,2855,469
2939,1933,3492,3492,1844,2878,458
2977,1942,3502,3534,1848,2892,469
2958,1938,3530,3488,1844,2897,458
2991,1947,3530,3548,1867,2883,458
2996,1923,3549,3525,1867,2850,469
2986,1914,3530,3530,1853,2846,469
2977,1947,3516,3539,1900,2864,458
2968,1933,3553,3520,1858,2841,458
2986,1933,3520,3497,1848,2855,458
2986,1938,3549,3530,1849,2864,469
2977,1933,3525,3539,1867,2869,469
2972,1923,3534,3549,1872,2860,469
3014,1942,3516,3539,1853,2874,458
2991,1928,3534,3502,1877,2864,469
2953,1947,3544,3497,1862,2869,458
2972,1928,3483,3506,1862,2855,469
2939,1928,3488,3516,1862,2836,458
2986,1947,3525,3502,1858,2874,469
3024,1933,3549,3520,1877,2888,458
2986,1938,3520,3483,1853,2855,469
2991,1956,3516,3506,1891,2883,469
2939,1923,3530,3549,1853,2874,469
2963,1919,3525,3520,1872,2855,458
3000,1947,3525,3549,1849,2855,458
3000,1938,3543,3525,1872,2864,458
2968,1895,3520,3506,1844,2869,469
2944,1919,3497,3539,1872,2869,469
2963,1919,3530,3549,1867,2850,469
2986,1909,3549,3534,1858,2836,458
2972,1909,3562,3469,1858,2860,469
2982,1914,3497,3544,1853,2878,458
2977,1942,3516,3506,1853,2874,469
2939,1900,3525,3544,1830,2864,469
2963,1928,3539,3534,1853,2874,458
2963,1900,3525,3502,1877,2864,458
2986,1909,3492,3516,1835,2860,469
2949,1895,3488,3511,1844,2836,458
2958,1905,3549,3502,1881,2883,458
2944,1881,3534,3497,1877,2874,469
3014,1905,3502,3549,1826,2855,469
2977,1881,3516,3497,1858,2860,458
2958,1914,3549,3511,1877,2878,469
2982,1928,3534,3525,1849,2878,458
2949,1923,3488,3492,1844,2855,469
2986,1928,3506,3516,1844,2878,469
2982,1914,3530,3534,1862,2869,469
3010,1942,3534,3511,1830,2888,469
3010,1914,3511,3492,1877,2855,458
2972,1895,3516,3520,1835,2860,469
2996,1923,3534,3548,1835,2864,458
2953,1900,3497,3516,1867,2864,469
2982,1895,3506,3530,1877,2864,469
2991,1933,3530,3506,1867,2846,469
2991,1970,3543,3516,1849,2836,469
2972,1942,3520,3520,1862,2855,469
3010,1928,3534,3459,1867,2846,469
3005,1905,3534,3525,1858,2874,469
2968,1928,3506,3511,1877,2836,469
2977,1895,3534,3525,1858,2883,469
2968,1900,3525,3506,1886,2888,469
3005,1905,3506,3502,1848,2874,458
3000,1905,3534,3502,1844,2855,469
2958,1928,3553,3511,1862,2860,458
2958,1938,3544,3520,1877,2860,469
3000,1942,3530,3534,1872,2874,469
2977,1923,3544,3511,1881,2850,458
2949,1914,3511,3525,1872,2860,469
2949,1905,3534,3516,1877,2860,469
2996,1895,3483,3544,1844,2827,458
2968,1886,3534,3520,1848,2864,469
2949,1895,3530,3516,1844,2864,469
2963,1900,3502,3502,1867,2855,469
2986,1909,3520,3478,1844,2883,469
2982,1938,3478,3488,1848,2883,458
2953,1928,3516,3488,1848,2841,469
3000,1914,3530,3511,1872,2860,469
2996,1900,3525,3502,1844,2897,458
2972,1900,3548,3525,1881,2897,458
2986,1895,3478,3534,1848,2874,458
2996,1914,3530,3502,1848,2864,469
2968,1956,3511,3539,1862,2864,458
2944,1923,3502,3516,1886,2855,458
2972,1905,3557,3534,1844,2907,469
2996,1909,3483,3502,1853,2855,469
2968,1895,3525,3520,1848,2841,469
2958,1895,3520,3502,1848,2907,469
2953,1938,3516,3534,1872,2850,469
2972,1947,3544,3511,1858,2860,469
3000,1905,3506,3525,1844,2841,458
2935,1886,3530,3488,1872,2874,469
2986,1900,3488,3506,1872,2841,458
2996,1895,3497,3506,1872,2869,469
2968,1900,3544,3530,1849,2860,469
2972,1961,3502,3492,1849,2888,469
3005,1933,3549,3534,1862,2874,458
2958,1933,3511,3530,1844,2907,458
2953,1923,3543,3506,1848,2864,469
2986,1891,3511,3525,1858,2855,469
2986,1933,3549,3520,1872,2907,469
2982,1919,3483,3543,1858,2846,469
2986,1919,3539,3506,1849,2878,458
3000,1914,3534,3520,1872,2878,469
2944,1914,3544,3530,1848,2855,469
2953,1942,3506,3525,1853,2855,458
2953,1923,3525,3534,1858,2832,469
2982,1881,3502,3525,1867,2864,458
2953,1928,3516,3478,1867,2860,458
2986,1933,3525,3543,1862,2874,469
2963,1900,3516,3534,1848,2855,469
2968,1891,3543,3544,1858,2855,469
2958,1947,3478,3506,1858,2864,458
3000,1919,3520,3530,1830,2869,469
2949,1900,3488,3534,1849,2883,469
2991,1895,3539,3511,1853,2836,469
2996,1947,3525,3549,1849,2911,469
2972,1933,3492,3492,1886,2850,469
2953,1919,3530,3511,1844,2869,469
2982,1905,3506,3483,1858,2850,469
2968,1933,3530,3548,1858,2864,469
2963,1923,3534,3534,1881,2841,469
3000,1881,3530,3502,1867,2874,469
2982,1900,3544,3525,1867,2827,469
2986,1942,3520,3506,1877,2874,469
2963,1933,3497,3543,1862,2855,458
2949,1891,3544,3506,1877,2836,469
2963,1914,3530,3520,1844,2860,469
2972,1928,3506,3511,1895,2888,458
2972,1909,3534,3520,1844,2855,469
3000,1881,3506,3469,1867,2841,469
2953,1891,3525,3539,1858,2883,469
2968,1952,3511,3506,1844,2850,469
2930,1909,3544,3497,1862,2869,469
2953,1933,3549,3497,1867,2864,469
2977,1895,3492,3516,1848,2860,469
2963,1895,3525,3530,1848,2864,469
2977,1923,3534,3530,1835,2869,469
2968,1938,3511,3534,1848,2883,469
2963,1923,3548,3511,1862,2869,458
2921,1900,3516,3539,1848,2846,469
2982,1900,3506,3502,1835,2855,458
2963,1905,3543,3516,1853,2860,469
2963,1928,3520,3525,1844,2846,458
2935,1947,3520,3506,1867,2850,469
2968,1909,3539,3549,1849,2855,469
2963,1923,3511,3516,1867,2864,469
3005,1886,3520,3530,1877,2874,469
2986,1905,3544,3511,1862,2878,469
2982,1923,3525,3534,1853,2860,469
2972,1966,3557,3525,1853,2864,469
2958,1938,3543,3506,1853,2874,458
2968,1928,3478,3497,1849,2888,469
2958,1900,3525,3492,1853,2878,469
2986,1914,3539,3483,1840,2869,458
2972,1970,3539,3506,1862,2832,458
2977,1928,3534,3534,1858,2855,469
2958,1914,3539,3502,1848,2841,458
2977,1886,3497,3483,1858,2850,458
2996,1914,3492,3502,1872,2883,469
2982,1942,3530,3492,1844,2860,469
2968,1956,3553,3488,1853,2841,469
2982,1905,3530,3534,1844,2883,469
3010,1895,3506,3464,1840,2883,469
2972,1914,3544,3516,1844,2869,469
2996,1961,3530,3516,1849,2869,458
2977,1928,3511,3483,1844,2883,469
2972,1919,3488,3469,1853,2860,458
2958,1881,3511,3483,1844,2836,469
2991,1914,3534,3506,1853,2897,469
2977,1966,3534,3530,1862,2869,469
2977,1933,3502,3549,1867,2874,469
3000,1914,3506,3525,1867,2878,469
2986,1891,3534,3492,1853,2883,469
3005,1909,3525,3516,1840,2860,458
2986,1961,3492,3530,1877,2874,469
2963,1928,3488,3516,1877,2864,469
3014,1900,3478,3549,1849,2864,469
2977,1923,3525,3492,1835,2855,469
2982,1914,3544,3516,1840,2869,469
2996,1928,3502,3502,1830,2855,469
2972,1970,3511,3544,1849,2864,469
2991,1938,3539,3543,1862,2864,469
3019,1933,3543,3520,1844,2888,458
2972,1881,3544,3506,1872,2888,469
2991,1895,3549,3488,1886,2911,469
2986,1938,3516,3506,1877,2888,469
2953,1947,3549,3478,1853,2888,458
2963,1933,3516,3511,1881,2874,469
3000,1923,3557,3488,1844,2869,469
2977,1891,3530,3478,1844,2869,469
2944,1900,3525,3478,1862,2846,469
3000,1900,3530,3530,1848,2855,469
3005,1975,3543,3492,1848,2874,469
3024,1952,3544,3549,1881,2878,469
2963,1942,3534,3520,1858,2897,469
2996,1947,3502,3506,1858,2892,469
2982,1909,3511,3534,1867,2832,469
3000,1886,3539,3511,1849,2874,469
2968,1919,3492,3502,1849,2864,458
2953,1942,3506,3497,1853,2864,469
2963,1928,3534,3488,1853,2860,469
2953,1956,3544,3530,1872,2850,458
2972,1956,3530,3516,1849,2817,469
2977,1966,3549,3534,1858,2869,469
2968,1933,3548,3525,1835,2855,458
2939,1928,3553,3492,1872,2897,469
2982,1914,3488,3506,1844,2883,458
2977,1919,3502,3516,1853,2832,469
2972,1919,3516,3539,1862,2860,469
2972,1914,3516,3549,1862,2841,469
2996,1905,3516,3553,1872,2846,469
3005,1895,3516,3525,1858,2907,469
2949,1919,3478,3497,1844,2860,469
2977,1905,3548,3502,1840,2855,458
2982,1909,3525,3473,1849,2855,458
2996,1928,3534,3488,1867,2869,469
2986,1933,3525,3511,1853,2846,469
3000,1956,3544,3543,1881,2850,469
3019,1923,3530,3502,1867,2841,469
3014,1961,3553,3534,1830,2892,469
3019,1961,3506,3516,1862,2892,469
2986,1942,3530,3520,1844,2846,469
2986,1956,3544,3483,1858,2883,469
2944,1952,3492,3502,1849,2869,469
2963,1923,3543,3516,1858,2860,469
2944,1942,3543,3530,1840,2869,458
2953,1942,3520,3502,1862,2860,469
2968,1966,3506,3483,1862,2869,469
2958,1966,3539,3492,1848,2864,469
3000,1947,3539,3539,1867,2841,469
2972,1947,3516,3502,1858,2860,469
3005,1914,3539,3483,1862,2864,469
2958,1914,3534,3544,1900,2855,469
2968,1905,3539,3506,1867,2878,469
2953,1933,3530,3520,1848,2897,469
2949,1886,3530,3502,1867,2878,469
2982,1923,3543,3516,1848,2860,469
2968,1923,3530,3516,1881,2855,458
2958,1914,3502,3497,1867,2846,469
2958,1923,3502,3506,1877,2850,458
2963,1919,3543,3516,1867,2860,469
2963,1891,3497,3502,1844,2869,458
3005,1919,3516,3492,1853,2902,469
2991,1928,3539,3525,1862,2869,469
2991,1909,3502,3492,1844,2860,469
2968,1905,3534,3516,1858,2874,469
3019,1938,3549,3502,1862,2864,469
2972,1909,3549,3511,1877,2846,469
3005,1909,3543,3511,1830,2846,469
2996,1947,3525,3511,1853,2869,469
2986,1956,3525,3516,1853,2855,469
2991,1933,3539,3506,1848,2883,469
3019,1956,3539,3492,1858,2850,469
2977,1966,3544,3516,1867,2864,469
2991,1938,3511,3506,1853,2874,469
3010,1928,3534,3530,1867,2911,469
3019,1947,3530,3483,1858,2855,469
2972,1928,3520,3511,1835,2860,469
3005,1895,3548,3506,1862,2897,469
2968,1928,3520,3506,1877,2860,469
2972,1895,3502,3530,1867,2846,469
2991,1905,3516,3520,1877,2878,469
2968,1895,3549,3502,1862,2883,458
2982,1900,3544,3502,1872,2869,469
2958,1886,3530,3530,1853,2850,469
2972,1881,3549,3548,1872,2878,458
2949,1881,3549,3488,1853,2897,458
2972,1900,3497,3530,1872,2878,469
2996,1900,3520,3534,1844,2864,469
2930,1914,3534,3478,1872,2883,469
2930,1886,3534,3516,1844,2841,469
2953,1886,3543,3539,1877,2902,469
2958,1909,3516,3530,1844,2874,458
2949,1867,3543,3539,1848,2864,469
2944,1886,3516,3525,1867,2897,458
2958,1900,3534,3506,1844,2855,469
2949,1895,3539,3511,1844,2841,469
2972,1877,3544,3497,1877,2860,469
2949,1877,3544,3483,1862,2860,469
2939,1872,3543,3530,1858,2902,469
2977,1891,3549,3506,1835,2864,469
2953,1895,3548,3516,1858,2860,469
2939,1881,3544,3483,1858,2855,469
2958,1895,3539,3502,1853,2878,469
2958,1891,3520,3530,1848,2869,458
2963,1886,3530,3520,1858,2827,469
2982,1891,3534,3539,1849,2878,458
2930,1886,3516,3539,1867,2864,469
2958,1909,3492,3511,1826,2878,469
2977,1905,3525,3520,1872,2850,469
2958,1928,3464,3520,1862,2846,469
2996,1923,3506,3525,1844,2864,469
2991,1942,3520,3488,1848,2878,469
2972,1933,3516,3530,1881,2869,469
2982,1923,3520,3511,1848,2860,458
2963,1923,3520,3502,1844,2860,458
2963,1909,3511,3511,1844,2864,469
2939,1909,3502,3525,1867,2892,469
2968,1914,3506,3506,1877,2897,469
2986,1900,3497,3506,1862,2878,469
2949,1909,3520,3511,1858,2841,469
2991,1905,3534,3544,1844,2860,469
2996,1877,3525,3534,1886,2860,469
2953,1891,3511,3506,1853,2874,469
2949,1891,3539,3534,1881,2850,469
2991,1923,3548,3506,1858,2841,469
3000,1938,3549,3506,1848,2864,469
3005,1938,3539,3544,1844,2874,469
2982,1914,3562,3530,1844,2846,469
2963,1923,3530,3516,1867,2888,469
3000,1923,3544,3539,1858,2864,458
3014,1905,3539,3530,1867,2864,469
2982,1877,3544,3511,1830,2864,469
2968,1905,3488,3539,1872,2860,458
2949,1909,3483,3492,1849,2902,469
2977,1909,3478,3478,1844,2860,458
2968,1923,3530,3525,1844,2874,469
2972,1905,3520,3549,1853,2850,458
2968,1895,3497,3520,1877,2869,469
2982,1872,3543,3497,1858,2892,469
2953,1895,3534,3530,1844,2869,469
3005,1928,3539,3530,1872,2846,469
3000,1914,3549,3492,1858,2888,469
2996,1933,3520,3464,1848,2850,469
3019,1905,3488,3530,1858,2827,469
2986,1905,3488,3525,1844,2907,469
2968,1914,3506,3511,1844,2864,469
3028,1942,3520,3497,1862,2860,469
2977,1928,3557,3516,1844,2897,469
2953,1914,3544,3539,1840,2846,469
2982,1881,3544,3483,1853,2878,469
2930,1895,3544,3543,1858,2850,469
2982,1928,3516,3544,1872,2874,469
2977,1933,3488,3511,1872,2860,469
2991,1928,3488,3497,1853,2869,469
2972,1905,3478,3539,1881,2869,469
2982,1905,3543,3520,1867,2883,469
3000,1933,3530,3502,1844,2855,469
2991,1956,3539,3549,1867,2846,469
2986,1923,3525,3525,1858,2897,469
3005,1905,3516,3525,1881,2878,469
2982,1905,3530,3525,1848,2874,469
3024,1909,3516,3516,1867,2864,469
2986,1956,3497,3469,1862,2869,458
2963,1919,3544,3502,1877,2883,469
3014,1928,3534,3492,1844,2836,469
2949,1900,3544,3506,1844,2874,469
2968,1914,3516,3539,1853,2907,458
2986,1938,3497,3502,1853,2855,469
2996,1942,3516,3520,1849,2869,469
2996,1881,3544,3539,1844,2878,469
3005,1900,3544,3543,1844,2878,469
3024,1970,3534,3516,1853,2864,469
3010,1938,3488,3492,1844,2855,469
3000,1914,3520,3525,1844,2860,469
3024,1909,3488,3478,1848,2878,469
2991,1966,3549,3525,1858,2860,469
2991,1905,3534,3520,1849,2846,469
2986,1891,3534,3502,1872,2878,469
2977,1909,3492,3511,1886,2864,469
2972,1947,3492,3506,1858,2892,469
2968,1909,3525,3534,1867,2846,458
2986,1895,3543,3530,1830,2883,469
2972,1923,3530,3516,1877,2860,469
2977,1923,3525,3502,1848,2864,469
2958,1895,3525,3502,1848,2883,469
2972,1905,3478,3539,1826,2860,469
3052,1947,3520,3516,1848,2869,469
2977,1928,3548,3502,1867,2883,469
2996,1919,3534,3506,1844,2878,469
2944,1923,3520,3483,1877,2864,469
2963,1938,3497,3534,1872,2869,469
2963,1900,3520,3530,1826,2860,469
2949,1881,3549,3488,1886,2883,469
2949,1956,3492,3506,1844,2869,469
2991,1914,3511,3506,1872,2869,469
3019,1881,3497,3502,1853,2846,469
2968,1947,3492,3492,1862,2864,469
2982,1900,3534,3530,1844,2878,469
2944,1881,3544,3497,1858,2897,469
2968,1928,3534,3520,1848,2874,469
2953,1905,3544,3488,1849,2846,458
3010,1900,3534,3511,1830,2874,469
2958,1952,3525,3534,1853,2878,469
2963,1914,3502,3497,1848,2874,469
2944,1923,3516,3539,1844,2878,469
2963,1900,3506,3502,1886,2864,469
2963,1909,3534,3525,1877,2892,469
2958,1923,3478,3530,1867,2892,469
2986,1895,3492,3543,1853,2817,469
2982,1938,3553,3497,1862,2832,469
2991,1900,3549,3530,1835,2855,469
2968,1895,3469,3488,1849,2846,458
2977,1942,3483,3497,1858,2869,469
2972,1891,3539,3544,1844,2869,469
2958,1938,3520,3525,1872,2864,469
2982,1947,3502,3539,1848,2855,469
2991,1877,3511,3506,1872,2874,469
2982,1947,3544,3497,1826,2878,458
2972,1900,3525,3497,1844,2864,458
3010,1886,3544,3516,1872,2846,469
2982,1938,3502,3516,1877,2897,469
2986,1905,3549,3511,1849,2846,469
2963,1905,3539,3520,1862,2874,469
2935,1938,3506,3530,1848,2860,469
2935,1891,3530,3516,1881,2878,469
2935,1881,3543,3525,1844,2869,469
2991,1952,3492,3473,1877,2883,469
2953,1891,3539,3549,1862,2855,469
2982,1928,3562,3539,1872,2888,469
2986,1942,3506,3520,1853,2869,469
2968,1914,3544,3478,1844,2878,469
2958,1895,3511,3492,1867,2855,469
2958,1900,3544,3530,1848,2841,469
2972,1928,3502,3549,1848,2874,469
2986,1914,3549,3502,1877,2860,480
2944,1895,3548,3530,1858,2883,469
2963,1900,3534,3544,1858,2836,469
2968,1947,3483,3520,1872,2860,469
2963,1914,3520,3478,1853,2850,469
2977,1900,3544,3502,1881,2897,469
2963,1914,3544,3516,1858,2850,469
2958,1961,3543,3506,1844,2878,469
2949,1914,3539,3506,1853,2878,469
3010,1895,3473,3544,1849,2855,469
2996,1938,3502,3492,1867,2878,469
3000,1975,3548,3502,1844,2902,469
3014,1914,3502,3525,1872,2836,469
2982,1919,3530,3534,1872,2869,469
2991,1923,3530,3516,1848,2860,469
2977,1956,3534,3469,1849,2911,469
2977,1914,3539,3534,1867,2874,469
2953,1886,3557,3483,1877,2841,469
2977,1909,3544,3502,1858,2841,469
2939,1947,3511,3511,1862,2864,469
2972,1900,3534,3492,1840,2855,469
2949,1919,3543,3549,1840,2874,469
2972,1891,3502,3511,1844,2860,469
2968,1905,3506,3506,1844,2869,469
2977,1938,3549,3497,1862,2860,469
2958,1914,3506,3488,1872,2860,469
2972,1900,3502,3488,1853,2869,469
2949,1900,3543,3511,1900,2878,469
2982,1900,3544,3544,1844,2864,469
2977,1891,3502,3516,1853,2878,469
2972,1933,3539,3544,1867,2860,480
2996,1909,3549,3488,1848,2878,469
2982,1867,3511,3530,1862,2850,469
2953,1914,3543,3530,1867,2874,469
2968,1947,3534,3520,1862,2864,480
2949,1933,3520,3539,1844,2860,469
2986,1928,3530,3534,1881,2883,469
3028,1914,3483,3516,1867,2869,469
2986,1914,3530,3525,1872,2855,469
2963,1900,3525,3525,1862,2869,469
2958,1947,3525,3511,1844,2869,469
2972,1947,3497,3488,1844,2864,469
3005,1919,3539,3539,1858,2874,469
2972,1923,3506,3511,1844,2902,469
2935,1900,3530,3516,1848,2892,469
2944,1900,3534,3534,1849,2860,469
2968,1905,3534,3525,1872,2883,469
2991,1942,3534,3543,1848,2883,469
2972,1938,3511,3516,1858,2902,469
2958,1923,3492,3506,1862,2878,469
2972,1914,3530,3516,1867,2860,469
2982,1905,3511,3516,1849,2864,469
2996,1938,3553,3530,1858,2892,469
2953,1952,3497,3511,1867,2864,469
2972,1905,3506,3539,1867,2860,469
2972,1900,3520,3516,1881,2864,480
2968,1928,3543,3525,1853,2864,469
2996,1980,3525,3549,1872,2860,469
2930,1942,3520,3516,1844,2860,469
2949,1923,3553,3530,1858,2864,469
3014,1895,3497,3520,1881,2860,469
2996,1947,3548,3497,1867,2874,469
2939,1928,3478,3534,1830,2892,469
2939,1914,3497,3543,1848,2850,469
2953,1895,3488,3511,1848,2864,480
2986,1933,3502,3520,1858,2841,469
2968,1942,3506,3469,1848,2864,469
2986,1933,3478,3497,1853,2869,469
2953,1900,3534,3544,1848,2860,469
2996,1905,3530,3530,1848,2846,469
2986,1952,3520,3534,1886,2869,469
2930,1933,3506,3525,1853,2860,469
2944,1891,3571,3497,1881,2916,458
2986,1891,3549,3492,1886,2860,469
2982,1942,3516,3488,1849,2864,469
2982,1928,3520,3549,1862,2860,469
2963,1905,3520,3525,1862,2869,469
2925,1895,3530,3520,1844,2911,469
3000,1914,3483,3525,1877,2836,469
2982,1956,3549,3534,1867,2878,469
2991,1909,3520,3544,1853,2892,469
2977,1909,3562,3506,1849,2860,469
2944,1895,3516,3543,1848,2855,469
2996,1947,3544,3516,1853,2878,469
2982,1938,3488,3469,1867,2860,469
2977,1909,3534,3511,1867,2864,469
3010,1872,3530,3478,1867,2892,469
3010,1952,3492,3497,1858,2860,469
2982,1923,3502,3506,1844,2869,469
2968,1914,3539,3520,1877,2883,469
2968,1886,3492,3455,1844,2883,469
3005,1928,3525,3530,1895,2878,469
2986,1928,3497,3516,1848,2883,458
2944,1919,3506,3506,1867,2883,469
2939,1895,3488,3520,1844,2888,469
3000,1947,3553,3469,1853,2878,469
2944,1905,3534,3478,1853,2897,469
2949,1900,3549,3530,1849,2860,469
2958,1914,3511,3525,1848,2832,469
3000,1928,3571,3520,1862,2864,469
2991,1895,3511,3506,1877,2874,469
2939,1891,3548,3525,1862,2888,469
2968,1923,3511,3525,1862,2878,469
2968,1938,3516,3511,1862,2878,469
2944,1905,3511,3488,1853,2888,469
2972,1900,3497,3543,1849,2841,469
2996,1952,3539,3511,1853,2855,469
3024,1952,3506,3534,1881,2850,469
2972,1923,3544,3520,1886,2883,469
2982,1905,3525,3525,1844,2864,480
2986,1933,3553,3492,1886,2888,469
2968,1905,3525,3525,1858,2883,469
2944,1905,3520,3502,1853,2888,469
2977,1952,3520,3539,1830,2874,469
2968,1919,3469,3506,1867,2878,469
2944,1900,3549,3544,1862,2892,469
2953,1928,3478,3492,1867,2878,458
2986,1923,3525,3502,1849,2883,469
2972,1881,3502,3511,1848,2897,469
2963,1919,3502,3469,1872,2860,469
2963,1956,3548,3520,1844,2860,469
2972,1895,3544,3534,1849,2874,480
2977,1919,3525,3539,1840,2860,469
2953,1938,3492,3502,1848,2832,469
3019,1923,3478,3506,1844,2869,469
2977,1900,3534,3525,1849,2869,469
2972,1938,3506,3534,1848,2841,469
2991,1938,3516,3525,1835,2897,469
3000,1900,3543,3534,1867,2855,469
2953,1947,3483,3506,1849,2874,469
2963,1909,3539,3525,1848,2841,469
2968,1895,3544,3497,1895,2864,469
2958,1928,3488,3506,1877,2860,469
2972,1923,3553,3520,1886,2883,469
2972,1877,3553,3516,1867,2855,469
2944,1928,3534,3539,1862,2878,469
2972,1952,3544,3520,1844,2846,469
2968,1900,3530,3502,1858,2874,469
2977,1895,3548,3525,1867,2850,469
2968,1938,3488,3488,1867,2846,469
2986,1938,3506,3502,1844,2864,480
2958,1886,3543,3530,1849,2888,469
3019,1905,3543,3511,1844,2850,469
2991,1947,3544,3488,1848,2878,469
2991,1923,3549,3483,1840,2878,469
3019,1909,3497,3492,1830,2855,469
2968,1909,3543,3530,1840,2860,469
2953,1952,3544,3488,1853,2850,469
3000,1956,3492,3530,1867,2888,469
2944,1923,3534,3511,1862,2860,469
2972,1900,3492,3539,1844,2850,469
2972,1938,3516,3492,1867,2869,469
2939,1938,3497,3497,1844,2888,469
3005,1909,3506,3488,1848,2864,480
2958,1881,3549,3502,1877,2860,469
3000,1905,3502,3473,1872,2860,469
2958,1952,3539,3506,1886,2860,480
2982,1928,3549,3492,1853,2860,469
3010,1895,3530,3539,1848,2850,469
2963,1895,3516,3548,1849,2907,480
3005,1928,3549,3469,1867,2869,469
2968,1956,3539,3502,1867,2827,469
3024,1942,3534,3506,1830,2874,469
2982,1909,3530,3511,1881,2869,469
3038,1900,3516,3502,1853,2855,469
2982,1919,3544,3497,1862,2864,480
2972,1947,3544,3530,1867,2874,469
2996,1933,3502,3483,1877,2855,469
2972,1909,3549,3511,1877,2855,469
2977,1919,3543,3506,1844,2850,480
